2017,9990,-1,11205,0,1.0
2018,11299,-1,20862,0,1.0
2019,16499,0,4423,0,1.0
2017,11698,0,11629,0,1.2
2014,6999,-1,37366,0,1.2
2015,8499,-1,21589,0,1.0
2018,11595,-1,14891,0,1.0
2016,8000,-1,36146,0,1.0
2017,9491,-1,21615,0,1.0
2016,9991,-1,5440,0,1.0
2016,11000,0,20042,0,1.2
2019,15200,-1,8218,0,1.0
2017,13998,0,19324,0,1.4
2017,12998,-1,18371,0,1.4
2016,8998,-1,21679,0,1.0
2016,9999,-1,23272,0,1.0
2019,15498,-1,1267,0,1.0
2016,10990,-1,7728,0,1.2
2017,9490,-1,23000,0,1.0
2017,10990,-1,10687,0,1.0
2015,8810,-1,19941,0,1.0
2017,14000,0,34460,0,1.8
2017,11500,-1,10885,0,1.2
2017,10990,-1,17806,0,1.2
2017,9750,-1,9933,0,1.0
2020,19950,0,2000,0,1.0
2019,13395,-1,9962,0,1.0
2016,8290,-1,24029,0,1.0
2015,7490,-1,40459,0,1.0
2020,15390,-1,1000,0,1.0
2019,13790,-1,7956,1,1.6
2016,8950,-1,18209,0,1.0
2020,16750,0,10,0,1.0
2019,14495,-1,5000,0,1.0
2019,14495,-1,5000,0,1.0
2016,8695,-1,29568,0,1.0
2015,10495,0,18000,0,1.2
2016,10995,-1,21364,0,1.2
2017,11995,-1,20429,0,1.0
2019,15495,-1,10389,0,1.0
2017,10495,-1,25133,0,1.2
2016,11995,-1,32959,0,1.8
2019,13495,-1,10361,1,1.6
2019,13995,0,7103,0,1.0
2018,12295,-1,15055,0,1.0
2016,9495,-1,24012,0,1.0
2017,12495,0,8693,0,1.2
2019,11950,-1,14774,0,1.0
2016,8750,-1,30000,0,1.0
2017,10750,-1,14200,0,1.2
2017,9995,-1,16532,0,1.0
2016,8495,-1,27648,0,1.0
2019,19700,0,2704,0,2.0
2020,18450,-1,2000,0,1.0
2017,9995,-1,33568,0,1.2
2016,10995,0,21848,0,1.2
2017,11495,0,25289,0,1.2
2015,12498,0,26275,0,1.4
2015,6798,-1,36920,0,1.0
2018,10995,-1,12800,0,1.0
2019,14891,-1,7123,0,1.0
2017,10451,-1,25166,0,1.0
2019,12998,-1,9790,0,1.0
2017,9842,-1,14571,0,1.0
2016,7751,-1,61500,0,1.0
2016,9941,-1,17607,0,1.2
2017,10888,-1,12960,0,1.0
2013,8000,-1,40400,0,1.4
2017,11991,-1,22052,0,1.4
2016,8681,-1,26266,0,1.0
2020,15322,-1,1795,0,1.0
2017,10461,-1,26310,0,1.2
2018,12751,-1,36905,0,1.0
2019,14561,-1,4140,0,1.0
2016,9602,-1,14304,0,1.0
2017,10791,-1,16615,0,1.2
2017,14498,0,16186,0,1.4
2017,9495,-1,33302,0,1.2
2016,8932,-1,28751,0,1.0
2016,8971,-1,20487,0,1.0
2016,10241,-1,23466,0,1.2
2017,10991,-1,10782,0,1.0
2019,12701,-1,11431,0,1.0
2017,9392,-1,31095,0,1.0
2019,14561,-1,3291,0,1.0
2014,9751,-1,34977,0,1.4
2016,8442,-1,41186,0,1.2
2019,19126,0,2883,0,2.0
2017,10162,-1,17049,0,1.0
2018,12541,-1,23345,0,1.0
2018,14341,-1,18969,0,1.0
2015,9401,-1,27908,0,1.2
2017,10191,-1,30355,0,1.0
2017,9831,-1,28121,0,1.0
2016,9122,-1,26842,0,1.0
2017,10172,-1,18050,0,1.0
2020,13990,-1,2887,0,1.0
2017,9822,-1,24701,0,1.0
2020,13490,-1,3402,0,1.0
2020,13749,-1,3588,0,1.0
2020,13490,-1,2500,0,1.0
2015,8251,-1,37236,0,1.0
2016,9232,-1,29653,0,1.2
2019,20185,0,1755,0,2.0
2016,7971,-1,58014,0,1.2
2017,13600,0,28705,0,1.4
2018,13840,0,21484,0,1.0
2020,13490,-1,4578,0,1.0
2017,13980,0,22736,0,1.8
2017,10998,-1,17577,0,1.2
2017,12498,0,2021,0,1.2
2016,8700,-1,28719,0,1.0
2016,10350,-1,20386,0,1.2
2020,18900,-1,5,0,1.0
2014,8000,-1,32316,0,1.2
2016,9710,-1,15488,0,1.2
2018,13595,0,10386,0,1.0
2020,16000,-1,5,0,1.0
2020,15500,-1,399,0,1.0
2019,13450,-1,8223,0,1.0
2016,9250,-1,41501,0,1.2
2017,9798,-1,20525,0,1.2
2016,9498,-1,21826,0,1.2
2017,9601,-1,35100,0,1.2
2017,9301,-1,16000,0,1.0
2017,9999,-1,15193,0,1.2
2020,19000,0,2000,0,1.0
2016,8750,-1,26942,0,1.0
2016,9250,-1,18042,0,1.2
2020,15000,-1,620,0,1.0
2017,10995,-1,21944,0,1.2
2019,13995,-1,4451,1,1.6
2019,13495,-1,4450,0,1.0
2017,9999,-1,29000,0,1.2
2017,10995,0,41276,0,1.2
2017,12995,0,33955,0,1.4
2018,12995,-1,13113,0,1.0
2019,11995,-1,5150,0,1.0
2017,12991,0,27720,0,1.2
2019,12366,-1,5852,0,1.0
2015,7799,-1,40000,0,1.0
2016,10032,-1,12054,0,1.0
2016,9622,-1,28187,0,1.2
2013,6880,0,44551,0,1.4
2016,8720,-1,27145,0,1.2
2015,8995,-1,22520,0,1.0
2016,8600,-1,45027,0,1.2
2015,8661,-1,20906,0,1.2
2015,7000,-1,53382,0,1.2
2013,8995,0,34220,0,1.4
2017,10491,-1,22211,0,1.2
2017,10991,-1,24758,0,1.0
2016,8995,-1,38102,0,1.2
2018,11491,-1,9004,0,1.0
2015,8291,-1,39462,1,1.4
2015,8391,-1,21449,0,1.0
2019,14386,1,15365,0,1.0
2019,13726,-1,9182,0,1.0
2019,12156,-1,9584,0,1.0
2018,13691,-1,13607,0,1.0
2014,8991,-1,17820,0,1.2
2017,10752,-1,8250,0,1.0
2019,14491,-1,2403,0,1.0
2019,14491,-1,2907,0,1.0
2018,17712,0,12224,0,2.0
2016,8812,-1,23543,0,1.0
2016,9552,-1,15329,0,1.0
2014,9132,0,36460,0,1.2
2016,8991,-1,33513,0,1.0
2017,13481,0,10038,0,1.2
2018,12891,-1,5304,0,1.0
2019,15836,-1,5333,0,1.0
2016,10182,-1,22599,0,1.2
2016,8692,-1,37560,0,1.0
2019,14176,-1,5630,0,1.0
2016,9641,-1,31522,0,1.2
2014,7961,-1,50808,0,1.2
2016,9841,-1,23779,0,1.2
2016,8902,-1,29671,0,1.0
2017,10532,-1,2317,0,1.0
2017,10972,-1,7275,0,1.0
2016,8882,-1,32512,0,1.2
2018,12941,-1,12370,0,1.0
2020,15450,-1,2711,0,1.0
2017,9622,-1,27997,0,1.0
2018,13132,-1,15526,0,1.0
2019,19345,0,2607,0,2.0
2017,9922,-1,24076,0,1.2
2017,9912,-1,18999,0,1.0
2020,15081,-1,1379,0,1.0
2019,14716,1,10069,0,1.0
2015,7998,-1,37111,0,1.0
2017,10062,-1,15992,0,1.0
2016,7995,-1,39445,0,1.0
2016,8995,-1,30933,0,1.2
2017,11495,-1,10169,0,1.2
2018,12495,-1,12150,0,1.0
2016,10795,-1,28029,0,1.0
2017,10295,-1,16704,0,1.0
2016,10995,-1,25807,0,1.2
2017,10495,-1,22688,0,1.0
2016,10995,-1,20357,0,1.2
2016,10495,-1,8403,0,1.2
2017,11995,0,23848,0,1.2
2017,11300,-1,10211,0,1.2
2016,10295,-1,16753,0,1.2
2017,10495,-1,31697,0,1.2
2018,12750,-1,16000,0,1.0
2018,11750,-1,17007,0,1.0
2019,19000,0,4000,0,2.0
2017,11000,-1,14808,0,1.2
2017,9250,-1,24605,0,1.2
2017,10250,-1,28983,0,1.2
2016,8750,-1,32114,0,1.2
2017,10650,-1,18000,0,1.2
2016,9850,-1,17214,0,1.2
2018,11141,-1,16345,0,1.0
2017,14211,-1,25399,0,1.8
2016,7791,-1,39103,0,1.0
2016,8862,-1,33877,0,1.0
2014,7401,-1,52560,0,1.0
2019,14411,-1,1874,0,1.0
2019,13700,-1,11211,0,1.0
2018,12300,-1,11471,0,1.0
2017,9500,-1,26544,0,1.2
2020,14440,-1,1248,0,1.0
2020,14850,-1,976,0,1.0
2018,11700,-1,3795,0,1.0
2016,10000,-1,14552,0,1.2
2013,7381,-1,17638,0,1.2
2016,9742,-1,18600,0,1.2
2017,10452,-1,25131,0,1.2
2016,9541,-1,20132,0,1.2
2018,12571,-1,25638,0,1.0
2014,8750,-1,10002,0,1.2
2019,15990,0,2186,0,1.0
2019,12300,-1,15071,0,1.0
2020,14990,-1,1065,0,1.0
2019,12100,-1,15527,0,1.0
2019,12300,-1,15259,0,1.0
2019,14200,-1,8921,0,1.0
2016,8600,-1,22840,0,1.0
2017,11461,-1,10187,0,1.0
2017,10400,-1,21233,0,1.2
2016,9600,-1,18000,0,1.2
2019,14000,-1,9000,1,1.6
2019,16486,0,5946,0,1.0
2016,10291,-1,5650,0,1.0
2019,12002,-1,8300,0,1.0
2016,9232,-1,27856,0,1.0
2016,7991,-1,64790,0,1.0
2018,14162,-1,8983,0,1.0
2019,14553,-1,5017,0,1.0
2019,14923,-1,4986,0,1.0
2017,10730,-1,10410,0,1.0
2019,19991,0,2369,0,2.0
2019,19231,0,2856,0,2.0
2017,10991,-1,8079,0,1.0
2017,9991,-1,11768,0,1.0
2016,9998,-1,24558,0,1.2
2017,10798,-1,14450,0,1.2
2016,8998,-1,26404,0,1.0
2017,12498,0,15180,0,1.2
2017,9841,-1,32377,0,1.2
2019,13406,-1,14315,0,1.0
2016,12998,-1,29284,0,1.8
2014,6496,-1,50000,0,1.0
2017,10282,-1,26500,0,1.2
2017,9762,-1,18654,0,1.0
2017,9952,-1,14000,0,1.0
2017,13898,0,26186,0,1.4
2016,9282,-1,36434,0,1.2
2016,8846,-1,12054,0,1.0
2019,12810,-1,9116,0,1.0
2017,10498,-1,8879,0,1.0
2013,6995,-1,27547,0,1.2
2016,8499,-1,25948,0,1.0
2014,7499,-1,55874,0,1.2
2017,10241,-1,24000,0,1.0
2015,8472,-1,20369,0,1.0
2016,9691,-1,20734,0,1.2
2016,9542,-1,15947,0,1.0
2019,14415,0,17436,0,1.0
2019,12856,-1,12505,0,1.0
2017,9902,-1,33000,0,1.2
2017,11522,-1,9465,0,1.2
2014,7222,-1,43900,0,1.0
2014,7622,-1,21146,0,1.0
2019,13266,-1,13107,0,1.0
2020,16997,0,848,0,1.0
2013,8722,-1,34153,0,1.2
2020,18957,0,549,0,1.0
2017,14662,-1,15457,0,1.8
2017,14251,0,22042,0,1.4
2017,14121,0,24186,0,1.4
2019,11926,-1,13566,0,1.0
2016,11471,-1,46472,0,1.8
2015,8971,-1,33877,0,1.0
2019,13806,-1,6867,0,1.0
2016,7491,-1,70271,1,1.4
2017,9601,-1,34701,0,1.2
2016,8971,-1,32614,0,1.0
2013,5995,-1,39494,0,1.2
2015,8495,-1,40453,0,1.2
2017,9542,-1,51531,0,1.2
2019,14712,0,11930,0,1.0
2019,14016,-1,8524,0,1.0
2019,13646,-1,10437,0,1.0
2019,14000,0,11230,0,1.0
2019,13166,-1,14708,0,1.0
2017,11012,-1,8572,0,1.2
2016,8312,-1,32301,0,1.0
2019,14596,0,15131,0,1.0
2017,12122,0,23644,0,1.2
2017,11171,-1,27800,0,1.2
2019,17741,0,3363,0,2.0
2017,10632,-1,12324,0,1.0
2016,9512,-1,16009,0,1.0
2019,14781,-1,5500,0,1.0
2017,9961,-1,38751,0,1.2
2018,12891,-1,5731,0,1.0
2019,13940,-1,8840,1,1.6
2013,6290,-1,77309,0,1.2
2016,11580,0,7789,0,1.2
2017,8699,-1,31837,0,1.0
2017,12971,-1,8306,0,1.2
2016,9642,-1,27655,0,1.2
2017,10971,-1,36370,0,1.2
2017,9982,-1,19338,0,1.0
2016,10995,-1,21251,0,1.0
2018,13495,-1,13117,0,1.0
2016,10495,-1,34413,0,1.2
2019,19995,0,2825,0,2.0
2017,10397,-1,17580,0,1.2
2018,13995,-1,2166,0,1.0
2018,12995,-1,18350,0,1.0
2019,15795,-1,2000,0,1.0
2016,9995,-1,26967,0,1.2
2018,11692,-1,26652,0,1.0
2016,10002,-1,28609,0,1.0
2019,20272,0,5000,0,2.0
2017,13171,-1,11854,0,1.4
2017,11231,-1,9559,0,1.2
2019,18991,0,3624,0,2.0
2016,9472,-1,20011,0,1.0
2015,8062,-1,43093,0,1.2
2017,9502,-1,17124,0,1.0
2020,18231,0,3375,0,1.0
2017,9952,-1,22807,0,1.0
2016,9692,-1,20332,0,1.2
2020,17234,0,3885,0,1.0
2017,11532,-1,7944,0,1.2
2019,15871,0,4085,0,1.0
2019,12086,-1,10964,0,1.0
2019,13332,-1,10380,0,1.0
2016,10231,-1,24769,0,1.2
2016,9722,-1,14730,0,1.0
2017,10481,-1,21000,0,1.0
2018,12282,-1,16096,0,1.0
2017,10392,-1,13044,0,1.2
2017,10802,-1,18239,0,1.2
2019,15890,-1,2879,1,1.6
2016,10542,-1,12000,0,1.2
2019,11640,-1,7885,0,1.0
2015,12712,0,32016,0,1.8
2018,12990,-1,9460,0,1.0
2020,14990,-1,50,0,1.0
2017,10142,-1,19597,0,1.2
2017,10722,-1,3000,0,1.0
2019,21132,0,2899,0,2.0
2020,14990,-1,50,0,1.0
2020,14690,-1,979,0,1.0
2020,16990,0,450,0,1.0
2017,11302,-1,11199,0,1.2
2017,10092,-1,20676,0,1.2
2016,9512,-1,16663,0,1.2
2016,9112,-1,16767,0,1.0
2017,11912,-1,16000,0,1.2
2019,13580,-1,8830,1,1.6
2016,9472,-1,37083,1,1.4
2016,8812,-1,26911,0,1.0
2019,18480,0,3185,0,2.0
2017,8882,-1,34400,0,1.0
2017,10298,-1,14093,0,1.0
2017,10971,-1,12600,0,1.2
2018,11662,-1,30930,0,1.0
2019,19986,0,3882,0,2.0
2020,17590,-1,1259,0,1.0
2020,14690,-1,1112,0,1.0
2019,14056,-1,6000,0,1.0
2020,14990,-1,12201,0,1.0
2019,15995,0,9922,0,1.0
2015,6981,-1,57149,0,1.0
2015,9211,0,55680,0,1.2
2016,12295,-1,31837,0,1.4
2017,12875,-1,13023,0,1.4
2017,9322,-1,34750,0,1.0
2019,19293,0,3346,0,2.0
2016,10610,0,18776,0,1.2
2017,8895,-1,21103,0,1.0
2019,14195,0,7883,0,1.0
2019,14956,0,6536,0,1.0
2019,18745,0,4687,0,2.0
2015,7991,-1,44843,1,1.4
2017,9499,-1,41000,0,1.2
2017,8999,-1,53888,0,1.2
2016,8495,-1,22373,0,1.0
2017,11400,-1,15559,0,1.2
2016,10995,-1,41154,0,1.4
2019,18745,0,3837,0,2.0
2017,10195,-1,22140,0,1.2
2019,16295,-1,3378,0,1.0
2017,9472,-1,20696,0,1.0
2017,8792,-1,56238,1,1.4
2017,8998,-1,38023,0,1.0
2016,11320,1,9832,0,1.2
2017,10998,-1,9241,0,1.2
2016,9495,-1,27906,0,1.2
2019,19891,0,3987,0,2.0
2018,10595,-1,13953,0,1.0
2017,9895,-1,50899,0,1.2
2015,8810,-1,19941,0,1.0
2015,8233,-1,31032,0,1.0
2019,14691,-1,2987,0,1.0
2017,8495,-1,38214,0,1.0
2017,9990,-1,13042,0,1.0
2015,10520,-1,29681,0,1.4
2015,7477,-1,51505,0,1.2
2016,9890,-1,11100,0,1.2
2016,10495,-1,21000,0,1.2
2014,5995,-1,59078,0,1.0
2015,9295,-1,26545,1,1.4
2015,8151,-1,32239,1,1.4
2019,19356,0,6482,0,2.0
2016,8366,-1,23248,0,1.2
2017,10995,-1,26525,0,1.2
2016,8995,-1,42609,0,1.2
2017,13995,-1,33888,0,1.8
2019,15995,-1,1000,1,1.6
2016,11495,-1,18008,0,1.2
2016,10495,-1,30294,0,1.2
2017,11495,0,21571,0,1.2
2017,10172,-1,31558,0,1.2
2016,8812,-1,33300,0,1.2
2017,10692,-1,18686,0,1.2
2018,12995,-1,15395,0,1.0
2016,10012,-1,20675,0,1.2
2020,14491,-1,2885,0,1.0
2017,10995,-1,36000,0,1.2
2017,9991,-1,15003,0,1.0
2016,8795,-1,15000,0,1.0
2017,9995,-1,32000,0,1.2
2016,10495,-1,15478,0,1.2
2016,12495,0,8792,0,1.2
2019,13186,-1,14408,0,1.0
2019,14676,1,10935,0,1.0
2019,13995,-1,4000,0,1.0
2019,12995,-1,6000,0,1.0
2015,10995,0,44657,0,1.4
2016,9750,-1,24069,0,1.2
2016,7741,-1,34343,0,1.0
2017,10495,-1,24754,0,1.2
2018,9995,-1,26000,0,1.0
2018,12495,-1,11500,0,1.0
2019,12998,-1,8436,0,1.0
2017,9995,-1,22073,0,1.0
2017,9995,-1,13950,0,1.2
2016,10300,-1,9050,0,1.2
2014,7990,0,30620,0,1.4
2016,7990,-1,14458,0,1.0
2017,9495,-1,23946,0,1.0
2017,10995,-1,19000,0,1.2
2017,9995,-1,18282,0,1.0
2015,6998,-1,31422,0,1.0
2019,16298,-1,22,0,1.0
2017,8000,-1,28165,0,1.0
2015,9500,-1,19394,0,1.2
2017,9999,-1,11655,0,1.0
2016,13295,0,4302,0,1.4
2016,9740,-1,26424,0,1.2
2017,9499,-1,23331,0,1.0
2018,12290,-1,18787,0,1.0
2015,6840,-1,58443,0,1.0
2016,12400,-1,29500,0,1.8
2020,16992,-1,4288,0,1.0
2020,20941,0,3500,0,1.0
2015,7110,-1,18730,0,1.0
2014,6990,-1,60060,0,1.2
2017,9200,-1,21520,0,1.0
2016,13600,-1,18120,0,1.8
2016,14800,0,15500,0,1.8
2017,8990,-1,39732,0,1.2
2017,9500,-1,26833,0,1.2
2020,15440,-1,3500,0,1.0
2019,13340,-1,11428,1,1.6
2019,13940,-1,9508,0,1.0
2020,14991,-1,3611,0,1.0
2018,12191,-1,9788,0,1.0
2017,10940,-1,17228,0,1.2
2017,11990,-1,19226,1,1.4
2016,7440,-1,56603,1,1.4
2017,10391,-1,25388,0,1.2
2019,14690,-1,5417,0,1.0
2016,10640,-1,22203,0,1.2
2017,10990,-1,19224,0,1.0
2017,9999,-1,17298,0,1.2
2016,8799,-1,24321,0,1.0
2017,11999,0,13352,0,1.2
2018,11450,-1,24723,0,1.0
2016,9290,-1,30966,0,1.2
2016,9840,-1,26772,0,1.2
2017,9990,-1,18118,0,1.2
2018,12290,-1,12688,0,1.0
2017,10495,-1,29262,0,1.2
2014,7440,-1,25446,0,1.2
2019,12540,-1,9998,0,1.0
2019,12590,-1,9198,0,1.0
2017,9290,-1,32950,0,1.0
2016,8600,-1,24000,0,1.0
2017,10190,-1,20375,0,1.0
2017,13990,-1,12198,0,1.8
2018,11600,-1,17500,0,1.0
2016,9490,-1,36543,0,1.0
2020,13990,-1,2500,0,1.0
2017,9290,-1,27599,0,1.0
2020,16990,-1,1,0,1.0
2017,11990,-1,13000,0,1.2
2017,9750,-1,21339,0,1.0
2016,9490,-1,30450,0,1.2
2017,8440,-1,51448,0,1.2
2017,9790,-1,35662,0,1.2
2017,10890,-1,17706,0,1.2
2017,9100,-1,24000,0,1.0
2018,12700,-1,3270,0,1.0
2017,13290,0,10786,0,1.2
2019,13000,-1,16339,0,1.0
2020,18241,-1,3500,0,1.0
2017,9690,-1,14424,0,1.0
2017,12490,0,13300,0,1.2
2016,11991,-1,36000,0,1.8
2017,9390,-1,29446,0,1.2
2017,9990,-1,23387,0,1.2
2016,8290,-1,39986,0,1.2
2017,9690,-1,34388,0,1.2
2017,10440,-1,10662,0,1.0
2020,15490,-1,1348,0,1.0
2016,9691,-1,14792,0,1.0
2015,5891,-1,72809,0,1.0
2016,12100,-1,18238,0,1.4
2015,8250,-1,20085,0,1.0
2017,9491,-1,37600,0,1.2
2017,10652,-1,10117,0,1.2
2017,8862,-1,37402,0,1.0
2017,11462,-1,9433,0,1.2
2018,10892,-1,41501,0,1.0
2017,10032,-1,34864,0,1.2
2015,8491,-1,28451,0,1.2
2019,16990,-1,1842,0,1.0
2018,12401,-1,12000,0,1.0
2016,8701,-1,49501,1,1.4
2017,9701,-1,19273,0,1.0
2014,9401,0,36005,0,1.2
2017,10401,-1,25277,0,1.2
2018,12401,-1,25000,0,1.0
2019,21401,0,3551,0,2.0
2016,13401,-1,6194,0,1.4
2016,9401,-1,43933,0,1.2
2016,9990,-1,19767,0,1.2
2016,9490,-1,16284,0,1.0
2018,14990,1,4054,0,1.0
2020,16790,0,3500,0,1.0
2019,18340,0,2248,0,2.0
2017,11495,-1,12638,0,1.2
2016,9452,-1,35525,0,1.2
2019,14706,0,13219,0,1.0
2017,9990,-1,10735,0,1.0
2019,13940,-1,4514,1,1.6
2017,9990,-1,20978,0,1.2
2019,13590,-1,8354,1,1.6
2016,9995,-1,39696,0,1.4
2017,9491,-1,40000,0,1.2
2016,8991,-1,20490,0,1.0
2018,11591,-1,22000,0,1.0
2016,7841,-1,48570,0,1.2
2016,8710,-1,17409,0,1.0
2016,8891,-1,15750,0,1.0
2014,7250,-1,31006,0,1.2
2016,11461,-1,21881,0,1.8
2017,10491,-1,26815,0,1.2
2017,15002,0,5660,0,1.4
2016,9991,-1,16577,0,1.2
2018,13291,-1,16000,0,1.0
2013,6191,-1,61984,0,1.2
2020,17940,-1,3500,0,1.0
2017,9990,-1,15456,0,1.2
2017,10490,-1,17582,0,1.2
2018,11840,-1,14791,0,1.0
2017,9490,-1,12232,0,1.0
2016,9998,-1,23034,0,1.2
2018,12290,-1,9032,0,1.0
2013,6290,-1,42140,0,1.2
2017,9600,-1,29553,0,1.0
2018,11250,-1,11555,0,1.0
2016,8500,-1,30830,0,1.0
2018,12500,-1,13456,0,1.0
2017,9832,-1,46262,0,1.2
2019,17990,-1,3235,0,1.0
2018,12250,-1,15463,0,1.0
2017,9700,-1,12503,0,1.0
2017,9000,-1,37273,0,1.2
2016,8762,-1,47611,0,1.2
2017,11990,0,14744,0,1.2
2018,11412,-1,9529,0,1.0
2018,10401,-1,23000,0,1.0
2018,12401,-1,13160,0,1.0
2017,10940,-1,23891,0,1.0
2020,17250,0,2000,0,1.0
2015,8432,-1,19583,0,1.0
2019,19590,0,6948,0,2.0
2017,9495,-1,24988,0,1.0
2017,9995,-1,34500,0,1.2
2018,18990,0,8353,0,2.0
2017,10501,-1,25304,0,1.2
2016,8150,-1,26861,0,1.0
2017,9300,-1,31603,0,1.2
2016,8082,-1,47754,0,1.0
2017,10912,-1,15127,0,1.2
2017,12392,0,14841,0,1.2
2017,10990,-1,36666,0,1.2
2017,10401,-1,37000,0,1.2
2017,11001,-1,17000,0,1.2
2016,9001,-1,33000,0,1.0
2020,16000,-1,2000,0,1.0
2017,8800,-1,24881,0,1.0
2016,7990,-1,35950,0,1.0
2018,11412,-1,10977,0,1.0
2017,9000,-1,19875,0,1.0
2016,9052,-1,30537,0,1.2
2018,17482,0,22783,0,2.0
2019,15186,-1,3005,0,1.0
2018,12695,-1,19950,0,1.0
2017,9995,-1,20000,0,1.0
2015,8495,-1,24800,0,1.0
2018,11895,-1,17424,0,1.0
2017,9995,-1,19114,0,1.0
2019,15250,-1,50,0,1.0
2016,10395,-1,35254,0,1.2
2017,11395,-1,14328,0,1.2
2017,10395,-1,18537,0,1.0
2017,9895,-1,26031,0,1.0
2017,9650,-1,22547,0,1.0
2015,8195,-1,32428,0,1.0
2019,17690,-1,50,0,1.0
2019,19695,0,1900,0,2.0
2019,19345,0,4979,0,2.0
2017,10312,-1,19873,0,1.0
2018,16995,0,20975,0,2.0
2016,12995,0,6798,0,1.0
2016,8995,-1,33069,0,1.2
2015,9350,-1,37636,0,1.2
2019,12400,-1,3429,0,1.0
2019,12995,-1,2643,0,1.0
2019,16300,-1,4777,0,1.0
2016,9052,-1,38000,0,1.2
2014,6295,-1,81000,0,1.2
2017,12500,0,14022,0,1.2
2019,11490,-1,8082,0,1.0
2019,18990,0,5301,0,2.0
2019,12500,-1,5461,0,1.0
2016,9750,-1,27408,0,1.2
2018,12590,-1,16007,0,1.0
2017,10650,-1,27500,0,1.2
2017,9490,-1,22952,0,1.0
2016,8790,-1,39621,1,1.4
2017,9695,-1,34143,0,1.2
2016,9000,-1,40100,0,1.2
2017,10500,-1,20946,0,1.2
2019,12750,-1,16607,0,1.0
2017,10500,-1,20273,0,1.2
2017,11250,-1,34007,1,1.4
2019,17890,0,7011,0,2.0
2019,11490,-1,16530,0,1.0
2016,9990,-1,14806,0,1.2
2018,10590,-1,29508,0,1.0
2016,9890,-1,15234,0,1.2
2018,13490,0,17207,0,1.0
2017,11390,1,24548,0,1.2
2019,18990,0,4889,0,2.0
2017,11690,-1,5431,0,1.2
2017,10290,-1,11878,0,1.0
2017,9490,-1,46019,0,1.2
2015,6000,-1,69978,1,1.4
2016,12995,-1,27961,0,1.8
2016,9995,-1,40258,0,1.2
2019,20490,0,4476,0,2.0
2019,14495,-1,14040,0,1.0
2016,10990,-1,12541,0,1.0
2015,7495,-1,30353,0,1.0
2016,6995,-1,54287,0,1.0
2019,14495,-1,15749,0,1.0
2019,14495,-1,9263,0,1.0
2019,14495,-1,15417,0,1.0
2017,10495,-1,25724,0,1.2
2017,11695,-1,10263,0,1.2
2016,8995,-1,39412,0,1.2
2016,9495,-1,35265,1,1.4
2019,15995,-1,3000,0,1.0
2017,12995,0,25021,0,1.2
2019,14290,-1,4325,0,1.0
2017,10490,-1,26327,0,1.2
2018,13890,0,8823,0,1.0
2017,10495,-1,14171,0,1.0
2017,10995,-1,29255,0,1.2
2019,14495,-1,2752,0,1.0
2017,11595,-1,14117,0,1.2
2017,10490,-1,32443,0,1.2
2017,10490,-1,31131,0,1.2
2017,10490,-1,27754,0,1.2
2016,9790,-1,20641,0,1.2
2019,13290,-1,9740,0,1.0
2017,10990,-1,23078,0,1.2
2016,8995,-1,40525,0,1.2
2017,10995,-1,22215,0,1.2
2019,15995,-1,2500,0,1.0
2016,12495,0,8695,0,1.2
2019,15900,-1,2500,0,1.0
2019,17250,-1,5000,0,1.0
2013,7495,-1,44093,0,1.2
2019,16900,-1,2500,0,1.0
2019,16990,1,5000,0,1.0
2019,15990,-1,2500,0,1.0
2019,16995,-1,1500,0,1.0
2016,9995,-1,14695,0,1.2
2017,10995,-1,25000,0,1.2
2016,8495,-1,52635,0,1.2
2019,14900,-1,2500,0,1.0
2019,14900,-1,5000,0,1.0
2017,9800,-1,26000,0,1.0
2019,13500,-1,2500,0,1.0
2019,17495,0,3487,0,1.0
2016,14495,0,39452,0,1.8
2015,8150,-1,25834,0,1.2
2017,12950,0,11481,0,1.2
2016,12790,-1,12275,0,1.4
2016,11490,-1,34423,0,1.4
2016,8998,-1,25563,0,1.0
2017,10998,-1,11779,0,1.2
2017,9900,-1,19621,0,1.0
2016,9595,-1,24347,0,1.2
2017,8995,-1,32867,0,1.2
2017,14995,0,17466,0,1.8
2016,9495,-1,27900,0,1.2
2017,10200,-1,22500,0,1.2
2017,10200,-1,19179,0,1.0
2017,10495,-1,33272,0,1.2
2016,9291,-1,16673,0,1.0
2014,7765,-1,21896,0,1.0
2016,8845,-1,22136,0,1.0
2018,11247,-1,6124,0,1.0
2019,14226,-1,7846,0,1.0
2017,9991,-1,17371,0,1.2
2016,9564,-1,12152,0,1.2
2013,4691,-1,72612,0,1.2
2017,9956,-1,12991,0,1.2
2016,10430,-1,12061,0,1.2
2019,13776,-1,10012,0,1.0
2020,17994,-1,2000,0,1.0
2015,8300,-1,33000,0,1.0
2018,10495,-1,11670,0,1.0
2017,10795,-1,17772,0,1.2
2017,9752,-1,15854,0,1.0
2018,11750,-1,10035,0,1.0
2015,9726,-1,22345,0,1.0
2018,14488,-1,6461,0,1.0
2017,9500,-1,20392,0,1.2
2018,12390,-1,5879,0,1.0
2014,7250,-1,49158,0,1.2
2016,9310,-1,18263,0,1.2
2018,13330,-1,16740,0,1.0
2018,10700,-1,31023,0,1.0
2014,7491,-1,52191,1,1.4
2019,20990,0,1396,0,2.0
2017,11491,-1,9741,0,1.2
2019,20990,0,4506,0,2.0
2019,20990,0,2507,0,2.0
